,Zip Code,Zip Code Latitude,Zip Code Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
6073,37214,36.17,-86.66,Cinco De Mayo,36.17183607551015,-86.60122437841011,Mexican Restaurant
6074,37214,36.17,-86.66,Qdoba Mexican Grill,36.188080890596076,-86.61505624651909,Mexican Restaurant
6075,37214,36.17,-86.66,Sakura Japanese Restaurant,36.1904708918117,-86.62507092175377,Japanese Restaurant
6076,37214,36.17,-86.66,Donut Palace,36.194305523613586,-86.62334720061203,Donut Shop
6077,37214,36.17,-86.66,Buffalo Wild Wings,36.18895761580524,-86.61542236804968,Wings Joint
6078,37214,36.17,-86.66,Sonic Drive-In,36.2074856905115,-86.6126362272416,Fast Food Restaurant
6079,37214,36.17,-86.66,Bavarian Bierhaus,36.20375455333915,-86.69335962782021,German Restaurant
6080,37214,36.17,-86.66,Dusit Thai,36.182186254361106,-86.6059157195539,Thai Restaurant
6081,37214,36.17,-86.66,The Cove Apartments,36.1671719449046,-86.60515830382269,Residential Building (Apartment / Condo)
6082,37214,36.17,-86.66,The Falls Signature Bar and Lounge,36.21248146265514,-86.69604587726393,Lounge
6083,37214,36.17,-86.66,Nashville Pet Products,36.1870002,-86.60816969999999,Pet Store
6084,37214,36.17,-86.66,The Hermitage,36.21430001625151,-86.61544497221495,Historic Site
6085,37214,36.17,-86.66,Mitchell Deli,36.204282803155216,-86.72498257923561,Deli / Bodega
6086,37214,36.17,-86.66,Jeni's Splendid Ice Creams,36.18248302764103,-86.73563253538622,Ice Cream Shop
6087,37214,36.17,-86.66,Sips!,36.20068192620847,-86.61876343069184,Coffee Shop
6088,37214,36.17,-86.66,Nashville Airport Marriott Hotel,36.1460782,-86.6929133,Hotel
6089,37214,36.17,-86.66,Roadside Bar & Grill,36.20267543403309,-86.6217646495722,Bar
6090,37214,36.17,-86.66,Southern Grist Brewing Company,36.18887864693837,-86.72877497095308,Brewery
6091,37214,36.17,-86.66,Shelby Dog Park,36.17101361108054,-86.73538534509613,Dog Run
6092,37214,36.17,-86.66,Five Daughters Bakery,36.18208888670702,-86.73563342514225,Donut Shop
6093,37214,36.17,-86.66,Dollar General,36.19471550034739,-86.62304078324928,Discount Store
6094,37214,36.17,-86.66,Eastland Cafe,36.18272781111764,-86.73586573505236,American Restaurant
6095,37214,36.17,-86.66,Old Navy Outlet,36.2044006908474,-86.69208670094147,Clothing Store
6096,37214,36.17,-86.66,Shelby Park & Golf Course,36.16985694459308,-86.73656645216039,Dog Run
6097,37214,36.17,-86.66,Urban Cowboy: Public House,36.177202638161496,-86.74171394887058,Bar
6098,37214,36.17,-86.66,Kroger,36.18175951961256,-86.60486251115799,Supermarket
6099,37214,36.17,-86.66,Hermitage Golf Course,36.23463862484992,-86.63807248938687,Golf Course
6100,37214,36.17,-86.66,Gondola House,36.21476514245297,-86.5965713094442,Italian Restaurant
6101,37214,36.17,-86.66,Nashville Shores,36.15757921637517,-86.6053109698938,Water Park
6102,37214,36.17,-86.66,Cafe Roze,36.18868105769881,-86.72916207444268,Café
6103,37214,36.17,-86.66,Dunkin',36.189550848583025,-86.61584109019566,Donut Shop
6104,37214,36.17,-86.66,Off Broadway Shoe Warehouse,36.20038348852719,-86.69198793857993,Shoe Store
6105,37214,36.17,-86.66,Petco,36.180421256181454,-86.60519650619065,Pet Store
6106,37214,36.17,-86.66,Lockeland Table,36.17672619974075,-86.74206989368557,American Restaurant
6107,37214,36.17,-86.66,Famous Dave's,36.19503709895862,-86.61820953062424,BBQ Joint
6108,37214,36.17,-86.66,Monell's at the Manor,36.11510126001445,-86.69016305045952,Southern / Soul Food Restaurant
6109,37214,36.17,-86.66,Penn Station East Coast Subs,36.18974083908354,-86.6154818822255,Sandwich Place
6110,37214,36.17,-86.66,Portland Brew,36.18268421713954,-86.73461882063823,Coffee Shop
6111,39056,32.38,-90.36,"Cups, an Espresso Café",32.33899865245202,-90.32966255779813,Coffee Shop
6112,39056,32.38,-90.36,Fox's Pizza Den,32.34721150332851,-90.32548543797849,Pizza Place
6113,39056,32.38,-90.36,Starbucks,32.32843105,-90.32649121,Coffee Shop
6114,39056,32.38,-90.36,Pimentos Cafe,32.33821789467467,-90.33026047413378,Deli / Bodega
6115,39056,32.38,-90.36,The Froghead Grill,32.326380040340595,-90.32858393176967,American Restaurant
6116,39056,32.38,-90.36,Walgreens,32.33267,-90.3262015,Drugstore
6117,39056,32.38,-90.36,Newk’s Express Café,32.33409342577125,-90.31805467029038,Café
6118,39056,32.38,-90.36,Baptist Healthplex,32.335943,-90.328135,Gym
6119,39056,32.38,-90.36,Great Wall,32.333893,-90.313249,Chinese Restaurant
6120,39056,32.38,-90.36,Kroger,32.33481067930316,-90.3250703215599,Supermarket
6121,39056,32.38,-90.36,Koude Frozen Yogurt,32.33427727204839,-90.32368772076416,Frozen Yogurt Shop
6122,39056,32.38,-90.36,303 Jefferson,32.339605999999996,-90.330854,American Restaurant
6123,39056,32.38,-90.36,Lenny's Sub Shop,32.34865130009759,-90.32540702331906,Sandwich Place
6124,39056,32.38,-90.36,Fairfield Inn & Suites Jackson Clinton,32.326859,-90.321054,Hotel
6125,39056,32.38,-90.36,Waffle House,32.32894,-90.327052,Breakfast Spot
6126,39056,32.38,-90.36,Planet Fitness,32.32951059747553,-90.32703797479043,Gym / Fitness Center
6127,39056,32.38,-90.36,McAlister's Deli,32.33284832314526,-90.31519867675667,Deli / Bodega
6128,39056,32.38,-90.36,Las Margaritas,32.34807028507975,-90.32556846757365,Mexican Restaurant
6129,39056,32.38,-90.36,Smoothie King,32.333651,-90.326616,Smoothie Shop
6130,39056,32.38,-90.36,Popeyes Louisiana Kitchen,32.32387737987758,-90.32522778859409,Fried Chicken Joint
6131,39056,32.38,-90.36,Bonsai,32.32513566280717,-90.3268842736586,Asian Restaurant
6132,39056,32.38,-90.36,Salsas Mexican Restaurant,32.32092364187597,-90.32552402240444,Mexican Restaurant
6133,39056,32.38,-90.36,Zaxby's Chicken Fingers & Buffalo Wings,32.33378,-90.326083,Fried Chicken Joint
6134,39056,32.38,-90.36,Dollar General,32.347671000000005,-90.31603100000001,Discount Store
6135,39056,32.38,-90.36,Hampton Inn by Hilton,32.323334905901085,-90.32496027183697,Hotel
6136,39056,32.38,-90.36,Subway,32.334548735427774,-90.3244640458638,Sandwich Place
6137,39056,32.38,-90.36,Big Lots,32.333528340340195,-90.3128993595343,Big Box Store
6138,39056,32.38,-90.36,El Sombrero,32.33271930223041,-90.31486039221268,Mexican Restaurant
6139,39056,32.38,-90.36,Sonic Drive-In,32.3277910411435,-90.3016056903106,Fast Food Restaurant
6140,39056,32.38,-90.36,CVS pharmacy,32.331878662109375,-90.31028747558594,Pharmacy
6141,39056,32.38,-90.36,Brighton Park,32.327805025631896,-90.34159926011547,Park
6142,39056,32.38,-90.36,Baskin-Robbins,32.324363380370094,-90.3247574895032,Ice Cream Shop
6143,39056,32.38,-90.36,Sonic Drive-In,32.3472624028556,-90.314105451107,Fast Food Restaurant
6144,39056,32.38,-90.36,T'Beaux's Crawfish and Catering,32.32969447025867,-90.30562023813835,American Restaurant
6145,39056,32.38,-90.36,Enterprise Rent-A-Car,32.33320444187194,-90.32019813988114,Rental Car Location
6146,39056,32.38,-90.36,The Home Depot,32.32830997838488,-90.3216290473938,Hardware Store
6147,39056,32.38,-90.36,fred's Super Dollar,32.33461252512005,-90.31359780696295,Discount Store
6148,39056,32.38,-90.36,Walmart Supercenter,32.32635441238482,-90.30465032598431,Big Box Store
6149,39056,32.38,-90.36,Shoney's,32.324625320987856,-90.32647270858774,American Restaurant
6150,39056,32.38,-90.36,Natchez Trace,32.34247516520885,-90.35506327599359,Scenic Lookout
6151,39056,32.38,-90.36,Arrow Field,32.362491607666016,-90.3092269897461,Football Stadium
6152,39056,32.38,-90.36,Claxton Drywall Services,32.430395000000004,-90.372488,Business Service
6153,39056,32.38,-90.36,Traceway Park,32.35779601697947,-90.30250401216541,Baseball Field
6154,39056,32.38,-90.36,Traceway Park Soccer Fields,32.35994060896928,-90.29696058962574,Soccer Field
6155,39056,32.38,-90.36,my room on wheels,32.35751434772041,-90.42214002148609,Moving Target
6156,39056,32.38,-90.36,Papa Johns Pizza,32.350208,-90.430102,Pizza Place
6157,43015,40.3,-83.1,Staas Brewing Company,40.30016069587619,-83.06928566666345,Brewery
6158,43015,40.3,-83.1,Shorty's,40.30634512331864,-83.08861681531218,Pizza Place
6159,43015,40.3,-83.1,Vito's Wine Bar,40.297830913160816,-83.06806494420172,Wine Bar
6160,43015,40.3,-83.1,12 West,40.29888477337661,-83.0682898368254,Mexican Restaurant
6161,43015,40.3,-83.1,J. Gumbo's,40.299207,-83.068168,Cajun / Creole Restaurant
6162,43015,40.3,-83.1,Barley Hopsters,40.29896645083694,-83.06786542780134,Beer Store
6163,43015,40.3,-83.1,The Strand Theatre,40.300010168956206,-83.0666047487455,Movie Theater
6164,43015,40.3,-83.1,1808 American Bistro,40.300193588495326,-83.0663874836809,American Restaurant
6165,43015,40.3,-83.1,The Warehouse Italian Dinners,40.318859025070296,-83.06967101955644,Italian Restaurant
6166,43015,40.3,-83.1,Dari Point,40.29934522581081,-83.0532749671694,Ice Cream Shop
6167,43015,40.3,-83.1,Black Wing Shooting Center,40.29831651972816,-83.13341709126853,Other Great Outdoors
6168,43015,40.3,-83.1,Amato's Woodfired Pizza,40.29877165276075,-83.06789440754531,Pizza Place
6169,43015,40.3,-83.1,Delaware Community YMCA,40.288550507374275,-83.11189533839975,Gym / Fitness Center
6170,43015,40.3,-83.1,Hamburger Inn,40.2992321775319,-83.0677289412014,American Restaurant
6171,43015,40.3,-83.1,Mingo Park,40.3061607804466,-83.0605436230376,Playground
6172,43015,40.3,-83.1,Planet Fitness,40.30884,-83.09594,Gym / Fitness Center
6173,43015,40.3,-83.1,Great Clips,40.313480889012695,-83.11154276132584,Salon / Barbershop
6174,43015,40.3,-83.1,Buffalo Wild Wings,40.310466156190955,-83.11004877090448,Wings Joint
6175,43015,40.3,-83.1,Opa Grill and Tavern,40.298200874546104,-83.06787443747751,Mediterranean Restaurant
6176,43015,40.3,-83.1,Choffey's Coffee and Confections,40.30006320673543,-83.0686823792954,Coffee Shop
6177,43015,40.3,-83.1,Restoration Brew Worx,40.29965426123087,-83.06783602045516,Brewery
6178,43015,40.3,-83.1,Mi Cerrito,40.300184747397566,-83.06692182322087,Mexican Restaurant
6179,43015,40.3,-83.1,Starbucks,40.267162,-83.07089,Coffee Shop
6180,43015,40.3,-83.1,Roop Brothers Bar,40.2993,-83.066162,Cocktail Bar
6181,43015,40.3,-83.1,Dairy Depot,40.31061999939604,-83.06676624262046,Ice Cream Shop
6182,43015,40.3,-83.1,Typhoon Asian Fusion Bistro,40.299232330457066,-83.06747674942017,Restaurant
6183,43015,40.3,-83.1,Canton Chinese Restaurant,40.292588320049155,-83.06734149912087,Chinese Restaurant
6184,43015,40.3,-83.1,Final Score Sports Pub,40.30674545244497,-83.08944539875363,Bar
6185,43015,40.3,-83.1,El Vaquero,40.28998211405013,-83.06723508712062,Mexican Restaurant
6186,43015,40.3,-83.1,Delaware Golf Club,40.251330980710314,-83.05196099838717,Golf Course
6187,43015,40.3,-83.1,The Corner Cafe,40.29738013738728,-83.04460417220284,American Restaurant
6188,43015,40.3,-83.1,Raising Cane's Chicken Fingers,40.29448,-83.03819,American Restaurant
6189,43015,40.3,-83.1,Kroger,40.3128903,-83.110657,Supermarket
6190,43015,40.3,-83.1,Great Clips,40.26716310829386,-83.07077586650848,Salon / Barbershop
6191,43015,40.3,-83.1,Cold Stone Creamery,40.298799997266784,-83.07177221902043,Ice Cream Shop
6192,43015,40.3,-83.1,Meijer,40.2911354,-83.031202,Supermarket
6193,43015,40.3,-83.1,Jimmy John's,40.30030606402752,-83.0677574349584,Sandwich Place
6194,43015,40.3,-83.1,CVS pharmacy,40.30864348033591,-83.1087312361356,Pharmacy
6195,43015,40.3,-83.1,ALDI,40.295245223207374,-83.03567111492157,Grocery Store
6196,43015,40.3,-83.1,Dollar General,40.290134,-83.074834,Discount Store
6197,43015,40.3,-83.1,CVS pharmacy,40.307124,-83.088877,Pharmacy
6198,43015,40.3,-83.1,Wendy’s,40.292600454068975,-83.0679135723858,Fast Food Restaurant
6199,43015,40.3,-83.1,Tian Fu Buffet,40.293670823519534,-83.0372947545341,Chinese Restaurant
6200,43015,40.3,-83.1,Redbox,40.30889892578125,-83.09586334228516,Video Store
6201,43015,40.3,-83.1,Oakland Nursery,40.29605577701107,-83.0385369335628,Garden Center
6202,43015,40.3,-83.1,Hungry Howie's Pizza,40.313345,-83.111518,Pizza Place
6203,43015,40.3,-83.1,SUBWAY,40.30710667531587,-83.08896735358144,Sandwich Place
6204,43015,40.3,-83.1,Wendy’s,40.329210400730695,-83.07323105175783,Fast Food Restaurant
6205,43015,40.3,-83.1,Metro Fitness Delaware,40.2730486303426,-83.06921675901152,Gym
6206,43015,40.3,-83.1,Starbucks,40.312772024856706,-83.11104115975081,Coffee Shop
6207,43015,40.3,-83.1,Panera Bread,40.307445152557555,-83.09499219059944,Bakery
6208,43015,40.3,-83.1,Lehner Pumpkin Farm,40.36189251561343,-83.14568510647594,Farm
6209,43015,40.3,-83.1,Subway,40.26589168142298,-83.07354080188094,Sandwich Place
6210,43015,40.3,-83.1,Dairy Queen,40.29558482180567,-83.03749367594713,Ice Cream Shop
6211,43015,40.3,-83.1,GNC,40.293181,-83.03774399999999,Supplement Shop
6212,43015,40.3,-83.1,Dollar Tree,40.293765327525286,-83.03791183436121,Discount Store
6213,43015,40.3,-83.1,Turkey Hill Minit Markets,40.25816251631996,-83.06394618343266,Gas Station
6214,43015,40.3,-83.1,Speedway,40.3068591,-83.089757,Gas Station
6215,43015,40.3,-83.1,U.S. Bank ATM,40.29045867919922,-83.03137969970703,ATM
6216,43015,40.3,-83.1,GameStop,40.26472854614258,-83.07259368896484,Video Game Store
6217,43015,40.3,-83.1,Valvoline Instant Oil Change,40.311482,-83.109753,Automotive Shop
6218,43015,40.3,-83.1,McDonald's,40.30681618592354,-83.09071540832514,Fast Food Restaurant
6219,43015,40.3,-83.1,Wendy’s,40.26449305259948,-83.06974139485652,Fast Food Restaurant
6220,43015,40.3,-83.1,Kroger,40.26456179182126,-83.0709046125412,Supermarket
6221,43015,40.3,-83.1,Kroger Fuel,40.31149886228095,-83.11142394486069,Gas Station
6222,43015,40.3,-83.1,Whispering Oaks Farm,40.25463587199022,-83.10391668777349,Farm
6223,43015,40.3,-83.1,Stratford Ecological Farm,40.257148,-83.074526,Farm
6224,43015,40.3,-83.1,Steve's Dari Treat,40.25685372201325,-83.13021809044602,Ice Cream Shop
6225,43015,40.3,-83.1,Corner Market,40.25667898413777,-83.13021717284666,Convenience Store
6226,43015,40.3,-83.1,Gallant Farm,40.35102,-83.11476,Park
6227,43015,40.3,-83.1,Havener Park,40.24481677509597,-83.08120652969055,Park
6228,43015,40.3,-83.1,US 42 & St Route 257,40.246251272126415,-83.14477408039373,Intersection
6229,43015,40.3,-83.1,Soine Vineyard,40.231774,-83.109302,Vineyard
6230,43015,40.3,-83.1,Foertmeyer & Sons Greenhouse Co.,40.233527,-83.130802,Flower Shop
6231,43023,40.1,-82.5,Whit's Frozen Custard,40.0680486693658,-82.51869337014648,Ice Cream Shop
6232,43023,40.1,-82.5,Broadway Pub,40.06811673492567,-82.51919045087824,American Restaurant
6233,43023,40.1,-82.5,Snapshots,40.060535357932196,-82.52378128715128,American Restaurant
6234,43023,40.1,-82.5,Granville Golf Course,40.06946928333333,-82.50953041666666,Golf Course
6235,43023,40.1,-82.5,River Road Coffee,40.05936995769343,-82.5194055286344,Coffee Shop
6236,43023,40.1,-82.5,Village Coffee Company,40.06810722021949,-82.51894051025924,Café
6237,43023,40.1,-82.5,Ross' Granville Market,40.06316058602962,-82.51919705686682,Grocery Store
6238,43023,40.1,-82.5,Taco Dans,40.067258000810284,-82.51874161725533,Burrito Place
6239,43023,40.1,-82.5,Three Tigers Brewing Company,40.06892558562475,-82.51812815666199,Beer Bar
6240,43023,40.1,-82.5,The Beverage Source,40.05665661603464,-82.45283807944264,Beer Garden
6241,43023,40.1,-82.5,Granville Inn,40.06809834400117,-82.515856278224,Hotel Bar
6242,43023,40.1,-82.5,Moe's Original Bar B Que,40.068086275608216,-82.51907345992136,BBQ Joint
6243,43023,40.1,-82.5,Red Oak Pub and Restaurant,40.0872780239666,-82.4290764429569,Burger Joint
6244,43023,40.1,-82.5,Rooster's,40.08610954012813,-82.42711487133407,Wings Joint
6245,43023,40.1,-82.5,City Barbeque,40.057761,-82.447073,American Restaurant
6246,43023,40.1,-82.5,Texas Roadhouse,40.058604,-82.446791,Steakhouse
6247,43023,40.1,-82.5,Lucky Bamboo,40.057401033837465,-82.45486277251759,Chinese Restaurant
6248,43023,40.1,-82.5,Kroger Marketplace,40.080262927447826,-82.43057539319148,Supermarket
6249,43023,40.1,-82.5,River Road Coffeehouse - Granville,40.07500406952169,-82.42889642571313,Coffee Shop
6250,43023,40.1,-82.5,Market Basket,40.04347113860344,-82.4687851614252,American Restaurant
6251,43023,40.1,-82.5,Jimmy John's,40.05843674974139,-82.4503552769037,Sandwich Place
6252,43023,40.1,-82.5,Firehouse Subs,40.081679,-82.427329,Sandwich Place
6253,43023,40.1,-82.5,Pizza Cottage,40.0830469,-82.41768239999999,Pizza Place
6254,43023,40.1,-82.5,Alladin Restaurant,40.0680522171887,-82.51923712300587,Diner
6255,43023,40.1,-82.5,CVS pharmacy,40.06811812421114,-82.51822230278955,Pharmacy
6256,43023,40.1,-82.5,Planet Fitness,40.08515860660052,-82.42051036627764,Gym / Fitness Center
6257,43023,40.1,-82.5,Historic Buxton Inn,40.0673961,-82.5162527,Hotel
6258,43023,40.1,-82.5,Weathervane Playhouse,40.10176827125205,-82.4270686237495,Theater
6259,43023,40.1,-82.5,Jolly Pirates Donuts,40.04416192781499,-82.44241310159222,Café
6260,43023,40.1,-82.5,Arby's,40.08037,-82.428546,Fast Food Restaurant
6261,43023,40.1,-82.5,Donatos Pizza,40.068264,-82.519288,Pizza Place
6262,43023,40.1,-82.5,Day Y Noche,40.068046432648934,-82.51887482470548,Mexican Restaurant
6263,43023,40.1,-82.5,Tee Jaye's Country Place,40.08089529336515,-82.42869168102177,Diner
6264,43023,40.1,-82.5,Circle K,40.047939,-82.44133599999999,Convenience Store
6265,43023,40.1,-82.5,Starbucks,40.079749,-82.430282,Coffee Shop
6266,43023,40.1,-82.5,Timbuk Farms,40.14454812037352,-82.53408541656191,Farm
6267,43023,40.1,-82.5,Puerto Vallarta,40.08547056188445,-82.42481306934893,Mexican Restaurant
6268,43023,40.1,-82.5,Family Video,40.05771928855585,-82.4306250091402,Video Store
6269,43023,40.1,-82.5,Huntington Bank,40.068141,-82.517745,Bank
6270,43023,40.1,-82.5,Donatos Pizza,40.077561419012305,-82.42877170443535,Pizza Place
6271,43023,40.1,-82.5,The Home Depot,40.0831729,-82.4247384,Hardware Store
6272,43023,40.1,-82.5,Tim Hortons,40.0745433633358,-82.4290895462037,Coffee Shop
6273,43023,40.1,-82.5,CVS pharmacy,40.04673995732334,-82.45264963623985,Pharmacy
6274,43023,40.1,-82.5,CVS pharmacy,40.07411192252227,-82.42904971941033,Pharmacy
6275,43023,40.1,-82.5,Chase Bank,40.068180464495185,-82.5187699856724,Bank
6276,43023,40.1,-82.5,Dairy Queen,40.09648971479517,-82.42666751146317,Ice Cream Shop
6277,43023,40.1,-82.5,Panda Express,40.083421469681625,-82.42824357136311,Chinese Restaurant
6278,43023,40.1,-82.5,SUBWAY,40.05981935848515,-82.45039811515721,Sandwich Place
6279,43023,40.1,-82.5,Great Clips,40.07950805040171,-82.42765992879862,Salon / Barbershop
6280,43023,40.1,-82.5,Bob Evans Restaurant,40.054707685218894,-82.48067177832127,American Restaurant
6281,43023,40.1,-82.5,Speedway,40.055074285457756,-82.48191431282105,Gas Station
6282,43023,40.1,-82.5,Dollar General,40.073691,-82.429443,Discount Store
6283,43023,40.1,-82.5,Chase Bank,40.08122374895389,-82.42768943309784,Bank
6284,43023,40.1,-82.5,GameStop,40.08515445968724,-82.42836648482816,Video Game Store
6285,43023,40.1,-82.5,SUBWAY,40.08543948306682,-82.4310734385125,Sandwich Place
6286,43023,40.1,-82.5,SUBWAY,40.04463884675978,-82.44183028406144,Sandwich Place
6287,43023,40.1,-82.5,Huntington Bank,40.07688,-82.428038,Bank
6288,43023,40.1,-82.5,Hertz,40.07802,-82.428943,Rental Car Location
6289,43023,40.1,-82.5,Steak 'n Shake,40.087346347012044,-82.42812797427177,American Restaurant
6290,43023,40.1,-82.5,Bandersnatch (Denison University),40.070691430141125,-82.51872201139041,Coffee Shop
6291,43023,40.1,-82.5,Domino's Pizza,40.08180648434198,-82.42723866367669,Pizza Place
6292,43023,40.1,-82.5,Redbox,40.07423400878906,-82.42926025390625,Video Store
6293,43023,40.1,-82.5,Cherry Valley Lodge,40.05192131044958,-82.47715037362325,Resort
6294,43023,40.1,-82.5,U-Haul Moving & Storage of Newark,40.097328999999995,-82.426348,Storage Facility
6295,43023,40.1,-82.5,McDonald's,40.08419643692107,-82.42824556854657,Fast Food Restaurant
6296,43023,40.1,-82.5,Speedway,40.083073372049434,-82.42732471569465,Gas Station
6297,43023,40.1,-82.5,SUBWAY,40.098372999999995,-82.42450600000001,Sandwich Place
6298,43023,40.1,-82.5,Speedway,40.05768027532148,-82.42970086342918,Gas Station
6299,43023,40.1,-82.5,Kohl's,40.08454009632708,-82.41963744163513,Department Store
6300,43023,40.1,-82.5,Don & Sue's Pizza,40.058310999999996,-82.429474,Pizza Place
6301,43023,40.1,-82.5,Dollar Tree,40.084297,-82.418092,Discount Store
6302,43023,40.1,-82.5,Family Dollar,40.085025787353516,-82.41677856445312,Discount Store
6303,43023,40.1,-82.5,SUBWAY,40.066569474183524,-82.51968282572557,Sandwich Place
6304,43023,40.1,-82.5,Arby's,40.055361,-82.482496,Fast Food Restaurant
6305,43023,40.1,-82.5,Pizza Hut,40.051699,-82.431021,Pizza Place
6306,43023,40.1,-82.5,Dragon Village,40.067920961462505,-82.51914484879038,Chinese Restaurant
6307,43023,40.1,-82.5,Wendy’s,40.0563485,-82.4818147,Fast Food Restaurant
6308,43023,40.1,-82.5,Hudson Lake,40.061209846006605,-82.51488150527403,Lake
6309,43023,40.1,-82.5,Granville Golfland,40.058030313002085,-82.50881800234562,Golf Course
6310,43023,40.1,-82.5,Joe & Mimi's Pizzeria,40.05923080444336,-82.5186538696289,Pizza Place
6311,43023,40.1,-82.5,Fredonia Mall,40.15312766237189,-82.52006085317059,Deli / Bodega
6312,43023,40.1,-82.5,21st And Granville,40.06074105363296,-82.42982651196922,Moving Target
6313,46217,39.68,-86.2,Hotcakes Emporium,39.66550770794529,-86.18123339105927,Breakfast Spot
6314,46217,39.68,-86.2,Kroger,39.6650376,-86.1826389,Supermarket
6315,46217,39.68,-86.2,Marco's Pizza,39.66408249,-86.1969182,Pizza Place
6316,46217,39.68,-86.2,Planet Fitness,39.713472333869916,-86.23698554070184,Gym / Fitness Center
6317,46217,39.68,-86.2,Starbucks,39.665082,-86.182693,Coffee Shop
6318,46217,39.68,-86.2,Fiesta Ranchera,39.66418182650806,-86.1858044585949,Mexican Restaurant
6319,46217,39.68,-86.2,Bynum's Steakhouse,39.709854170128295,-86.1587409707693,Steakhouse
6320,46217,39.68,-86.2,Adrian's Apple Orchard,39.68675174527257,-86.16916635665036,Gift Shop
6321,46217,39.68,-86.2,King Gyros,39.71652579243799,-86.14926796505937,Mediterranean Restaurant
6322,46217,39.68,-86.2,AMC Indianapolis 17 with IMAX,39.70171597220029,-86.15273408022385,Movie Theater
6323,46217,39.68,-86.2,Indy Sports Park,39.66827405760523,-86.18522076112811,Baseball Field
6324,46217,39.68,-86.2,Culver's,39.69985168552998,-86.26291868355035,Fast Food Restaurant
6325,46217,39.68,-86.2,Comic Book University,39.65587829091121,-86.13729382761036,Comic Shop
6326,46217,39.68,-86.2,Enzo Pizza,39.708976728300655,-86.14349828205309,Pizza Place
6327,46217,39.68,-86.2,McAlister's Deli,39.65415117350021,-86.13889135432672,Deli / Bodega
6328,46217,39.68,-86.2,McAlister's Deli,39.63080431744174,-86.1577816874929,Deli / Bodega
6329,46217,39.68,-86.2,Vito Provolone's,39.65038489692424,-86.1574586596778,Italian Restaurant
6330,46217,39.68,-86.2,Mel's Drive-in,39.71939523169839,-86.22831968975017,Diner
6331,46217,39.68,-86.2,Five Guys,39.6528034,-86.136252,Burger Joint
6332,46217,39.68,-86.2,Schneider's Pub,39.650605477303436,-86.15765725080774,Pub
6333,46217,39.68,-86.2,MashCraft Brewing,39.632960087339185,-86.15938288983273,Brewery
6334,46217,39.68,-86.2,Ritter's Frozen Custard,39.63470435970987,-86.15977438599772,Ice Cream Shop
6335,46217,39.68,-86.2,Starbucks,39.67960319678674,-86.14861017834156,Coffee Shop
6336,46217,39.68,-86.2,Stone Creek - Greenwood,39.629698,-86.15765999999999,American Restaurant
6337,46217,39.68,-86.2,Inner Path,39.65526217152335,-86.1363305292646,Miscellaneous Shop
6338,46217,39.68,-86.2,Mt Pleasant Community Life Center,39.620577297587054,-86.20703999207882,Gym
6339,46217,39.68,-86.2,Long's Bakery,39.66490225215457,-86.12175069705357,Donut Shop
6340,46217,39.68,-86.2,PetSmart,39.6531045,-86.1361728,Pet Store
6341,46217,39.68,-86.2,Los Patios,39.690146963744105,-86.2750101453707,Burrito Place
6342,46217,39.68,-86.2,Jagger's,39.65320289858631,-86.13875355001423,Restaurant
6343,46217,39.68,-86.2,Noodles & Company,39.65262442569327,-86.13814052913852,Noodle House
6344,46217,39.68,-86.2,Red Lobster,39.693837,-86.145882,Seafood Restaurant
6345,46217,39.68,-86.2,Metro Diner,39.66063158481264,-86.14403970929499,American Restaurant
6346,46217,39.68,-86.2,Edelweiss Restaurant,39.64078367227732,-86.16086084235417,German Restaurant
6347,46217,39.68,-86.2,City Barbeque,39.652152,-86.137935,American Restaurant
6348,46217,39.68,-86.2,Fresh Thyme Farmers Market,39.6385194,-86.1308074,Grocery Store
6349,46217,39.68,-86.2,Lover's Lane,39.66050914214584,-86.14386462181027,Lingerie Store
6350,46217,39.68,-86.2,Wingstop,39.65430019812474,-86.13890876977366,Wings Joint
6351,46217,39.68,-86.2,White Castle,39.69297021843193,-86.18568924481416,Fast Food Restaurant
6352,46217,39.68,-86.2,Bonefish Grill,39.63014660783491,-86.15765271818151,Seafood Restaurant
6353,46217,39.68,-86.2,Ichiban Sushi Bar & Sammy's Asian Cuisine,39.645648640216365,-86.1330149450275,Asian Restaurant
6354,46217,39.68,-86.2,El Jalapeño,39.694476,-86.149497,Mexican Restaurant
6355,46217,39.68,-86.2,Portillo’s,39.6480341,-86.1362424,Restaurant
6356,46217,39.68,-86.2,Garfield Park,39.73118632550948,-86.14088936920156,Park
6357,46217,39.68,-86.2,Bob's Tu Your Door Pizza,39.712278000000005,-86.125541,Pizza Place
6358,46217,39.68,-86.2,Starbucks,39.631152592533915,-86.1578346768526,Coffee Shop
6359,46217,39.68,-86.2,Outback Steakhouse,39.657397345511455,-86.14172110750916,Steakhouse
6360,46217,39.68,-86.2,Baxter YMCA,39.65188743624053,-86.14032525373756,Gym
6361,46217,39.68,-86.2,Christel DeHaan Fine Arts Center,39.70870199917244,-86.13645822090908,Concert Hall
6362,46217,39.68,-86.2,Chase Bank,39.664361,-86.184768,Bank
6363,46217,39.68,-86.2,Roscoe's Tacos,39.665666535322394,-86.18109313423302,Taco Place
6364,46217,39.68,-86.2,"Kim's Kakery, Bakery & Cafe",39.687067797878605,-86.13517510974631,Bakery
6365,46217,39.68,-86.2,El Ranchito,39.70777907159883,-86.14589322079858,Mexican Restaurant
